pc_va	name	source	method
0xa2b120	OC3Ent::Face::FxQuadraticLinkFn::GetNumParams	both	rtti_exact
0xa2b130	OC3Ent::Face::FxQuadraticLinkFn::GetParamName	both	rtti_exact
0xa2b150	OC3Ent::Face::FxQuadraticLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b160	OC3Ent::Face::FxQuadraticLinkFn::GetClassDesc	both	rtti_exact
0xa2b180	OC3Ent::Face::FxQuadraticLinkFn::GetCurrentVersion	both	rtti_exact
0xa2b220	OC3Ent::Face::FxCubicLinkFn::Serialize	both	rtti_exact
0xa2b230	OC3Ent::Face::FxCubicLinkFn::GetFnDesc	both	rtti_exact
0xa2b240	OC3Ent::Face::FxCubicLinkFn::GetType	both	rtti_exact
0xa2b250	OC3Ent::Face::FxCubicLinkFn::GetNumParams	both	rtti_exact
0xa2b260	OC3Ent::Face::FxCubicLinkFn::GetParamName	both	rtti_exact
0xa2b280	OC3Ent::Face::FxCubicLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b290	OC3Ent::Face::FxCubicLinkFn::GetClassDesc	both	rtti_exact
0xa2b2b0	OC3Ent::Face::FxCubicLinkFn::GetCurrentVersion	both	rtti_exact
0xa2b350	OC3Ent::Face::FxSqrtLinkFn::Serialize	both	rtti_exact
0xa2b360	OC3Ent::Face::FxSqrtLinkFn::GetFnDesc	both	rtti_exact
0xa2b370	OC3Ent::Face::FxSqrtLinkFn::GetType	both	rtti_exact
0xa2b380	OC3Ent::Face::FxSqrtLinkFn::GetNumParams	both	rtti_exact
0xa2b390	OC3Ent::Face::FxSqrtLinkFn::GetParamName	both	rtti_exact
0xa2b3b0	OC3Ent::Face::FxSqrtLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b3c0	OC3Ent::Face::FxSqrtLinkFn::GetClassDesc	both	rtti_exact
0xa2b3e0	OC3Ent::Face::FxSqrtLinkFn::GetCurrentVersion	both	rtti_exact
0xa2b480	OC3Ent::Face::FxNegateLinkFn::Serialize	both	rtti_exact
0xa2b490	OC3Ent::Face::FxNegateLinkFn::GetFnDesc	both	rtti_exact
0xa2b4a0	OC3Ent::Face::FxNegateLinkFn::GetType	both	rtti_exact
0xa2b4b0	OC3Ent::Face::FxNegateLinkFn::GetNumParams	both	rtti_exact
0xa2b4c0	OC3Ent::Face::FxNegateLinkFn::GetParamName	both	rtti_exact
0xa2b4e0	OC3Ent::Face::FxNegateLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b4f0	OC3Ent::Face::FxNegateLinkFn::GetClassDesc	both	rtti_exact
0xa2b510	OC3Ent::Face::FxNegateLinkFn::GetCurrentVersion	both	rtti_exact
0xa2b5b0	OC3Ent::Face::FxInverseLinkFn::Serialize	both	rtti_exact
0xa2b5c0	OC3Ent::Face::FxInverseLinkFn::GetFnDesc	both	rtti_exact
0xa2b5d0	OC3Ent::Face::FxInverseLinkFn::GetType	both	rtti_exact
0xa2b5e0	OC3Ent::Face::FxInverseLinkFn::GetNumParams	both	rtti_exact
0xa2b5f0	OC3Ent::Face::FxInverseLinkFn::GetParamName	both	rtti_exact
0xa2b610	OC3Ent::Face::FxInverseLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b620	OC3Ent::Face::FxInverseLinkFn::GetClassDesc	both	rtti_exact
0xa2b640	OC3Ent::Face::FxInverseLinkFn::GetCurrentVersion	both	rtti_exact
0xa2b6e0	OC3Ent::Face::FxOneClampLinkFn::Serialize	both	rtti_exact
0xa2b6f0	OC3Ent::Face::FxOneClampLinkFn::GetFnDesc	both	rtti_exact
0xa2b700	OC3Ent::Face::FxOneClampLinkFn::GetType	both	rtti_exact
0xa2b710	OC3Ent::Face::FxOneClampLinkFn::GetNumParams	both	rtti_exact
0xa2b720	OC3Ent::Face::FxOneClampLinkFn::GetParamName	both	rtti_exact
0xa2b740	OC3Ent::Face::FxOneClampLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b750	OC3Ent::Face::FxOneClampLinkFn::GetClassDesc	both	rtti_exact
0xa2b770	OC3Ent::Face::FxOneClampLinkFn::GetCurrentVersion	both	rtti_exact
0xa2b810	OC3Ent::Face::FxConstantLinkFn::Serialize	both	rtti_exact
0xa2b820	OC3Ent::Face::FxConstantLinkFn::GetFnDesc	both	rtti_exact
0xa2b830	OC3Ent::Face::FxConstantLinkFn::GetType	both	rtti_exact
0xa2b840	OC3Ent::Face::FxConstantLinkFn::GetNumParams	both	rtti_exact
0xa2b850	OC3Ent::Face::FxConstantLinkFn::GetParamName	both	rtti_exact
0xa2b870	OC3Ent::Face::FxConstantLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b880	OC3Ent::Face::FxConstantLinkFn::GetClassDesc	both	rtti_exact
0xa2b8a0	OC3Ent::Face::FxConstantLinkFn::GetCurrentVersion	both	rtti_exact
0xa2b940	OC3Ent::Face::FxCorrectiveLinkFn::Serialize	both	rtti_exact
0xa2b950	OC3Ent::Face::FxCorrectiveLinkFn::GetFnDesc	both	rtti_exact
0xa2b960	OC3Ent::Face::FxCorrectiveLinkFn::GetType	both	rtti_exact
0xa2b970	OC3Ent::Face::FxCorrectiveLinkFn::GetNumParams	both	rtti_exact
0xa2b980	OC3Ent::Face::FxCorrectiveLinkFn::GetParamName	both	rtti_exact
0xa2b9a0	OC3Ent::Face::FxCorrectiveLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2b9b0	OC3Ent::Face::FxCorrectiveLinkFn::GetClassDesc	both	rtti_exact
0xa2b9d0	OC3Ent::Face::FxCorrectiveLinkFn::GetCurrentVersion	both	rtti_exact
0xa2ba70	OC3Ent::Face::FxClampedLinearLinkFn::Serialize	both	rtti_exact
0xa2ba80	OC3Ent::Face::FxClampedLinearLinkFn::GetFnDesc	both	rtti_exact
0xa2ba90	OC3Ent::Face::FxClampedLinearLinkFn::GetType	both	rtti_exact
0xa2baa0	OC3Ent::Face::FxClampedLinearLinkFn::GetNumParams	both	rtti_exact
0xa2bab0	OC3Ent::Face::FxClampedLinearLinkFn::GetParamName	both	rtti_exact
0xa2bad0	OC3Ent::Face::FxClampedLinearLinkFn::GetParamDefaultValue	both	rtti_exact
0xa2bae0	OC3Ent::Face::FxClampedLinearLinkFn::GetClassDesc	both	rtti_exact
0xa2bb00	OC3Ent::Face::FxClampedLinearLinkFn::GetCurrentVersion	both	rtti_exact
0xa2bf30	OC3Ent::Face::FxLinkFn::~FxLinkFn	both	rtti_exact
0xa2bff0	OC3Ent::Face::FxNullLinkFn::~FxNullLinkFn	both	rtti_exact
0xa2c120	OC3Ent::Face::FxLinearLinkFn::~FxLinearLinkFn	both	rtti_exact
0xa2c210	OC3Ent::Face::FxQuadraticLinkFn::~FxQuadraticLinkFn	both	rtti_exact
0xa2c300	OC3Ent::Face::FxCubicLinkFn::~FxCubicLinkFn	both	rtti_exact
0xa2c3f0	OC3Ent::Face::FxSqrtLinkFn::~FxSqrtLinkFn	both	rtti_exact
0xa2c4b0	OC3Ent::Face::FxNegateLinkFn::~FxNegateLinkFn	both	rtti_exact
0xa2c570	OC3Ent::Face::FxInverseLinkFn::~FxInverseLinkFn	both	rtti_exact
0xa2c630	OC3Ent::Face::FxOneClampLinkFn::~FxOneClampLinkFn	both	rtti_exact
0xa2c720	OC3Ent::Face::FxConstantLinkFn::~FxConstantLinkFn	both	rtti_exact
0xa2c820	OC3Ent::Face::FxCorrectiveLinkFn::~FxCorrectiveLinkFn	both	rtti_exact
0xa2c9b0	OC3Ent::Face::FxClampedLinearLinkFn::~FxClampedLinearLinkFn	both	rtti_exact
0xa2d1a0	OC3Ent::Face::FxNamedObject::Serialize	both	rtti_exact
0xa2d2d0	OC3Ent::Face::FxNamedObject::~FxNamedObject	both	rtti_exact
0xa2d2f0	OC3Ent::Face::FxNamedObject::GetClassDesc	both	rtti_exact
0xa2d310	OC3Ent::Face::FxNamedObject::GetCurrentVersion	both	rtti_exact
0xa33670	OC3Ent::Face::FxAnimCurve::~FxAnimCurve	both	rtti_exact
0xa33720	OC3Ent::Face::FxAnimCurve::Serialize	both	rtti_exact
0xa33880	OC3Ent::Face::FxAnimCurve::GetClassDesc	both	rtti_exact
0xa338a0	OC3Ent::Face::FxAnimCurve::GetCurrentVersion	both	rtti_exact
0xa338e0	OC3Ent::Face::FxArchiveStore::~FxArchiveStore	both	rtti_exact
0xa33910	OC3Ent::Face::FxArchiveStoreFile::IsValid	both	rtti_exact
0xa33920	OC3Ent::Face::FxArchiveStoreFile::Close	both	rtti_exact
0xa33930	OC3Ent::Face::FxArchiveStoreFile::Read	both	rtti_exact
0xa33950	OC3Ent::Face::FxArchiveStoreFile::Write	both	rtti_exact
0xa33970	OC3Ent::Face::FxArchiveStoreFile::Tell	both	rtti_exact
0xa33980	OC3Ent::Face::FxArchiveStoreFile::Seek	both	rtti_exact
0xa33990	OC3Ent::Face::FxArchiveStoreFile::Length	both	rtti_exact
0xa339a0	OC3Ent::Face::FxArchiveStoreFile::Destroy	both	rtti_exact
0xa339b0	OC3Ent::Face::FxArchiveStoreFile::GetClassSize	both	rtti_exact
0xa33a50	OC3Ent::Face::FxArchiveStoreFile::OpenRead	both	rtti_exact
0xa33ab0	OC3Ent::Face::FxArchiveStoreFile::OpenWrite	both	rtti_exact
0xa33b80	OC3Ent::Face::FxArchiveStoreFile::~FxArchiveStoreFile	both	rtti_exact
0xa33c10	OC3Ent::Face::FxArchiveStoreFileFast::IsValid	both	rtti_exact
0xa33c40	OC3Ent::Face::FxArchiveStoreFileFast::OpenRead	both	rtti_exact
0xa33ca0	OC3Ent::Face::FxArchiveStoreFileFast::OpenWrite	both	rtti_exact
0xa33cb0	OC3Ent::Face::FxArchiveStoreFileFast::Close	both	rtti_exact
0xa33d00	OC3Ent::Face::FxArchiveStoreFileFast::Read	both	rtti_exact
0xa33d20	OC3Ent::Face::FxArchiveStoreFileFast::Write	both	rtti_exact
0xa33d30	OC3Ent::Face::FxArchiveStoreFileFast::Tell	both	rtti_exact
0xa33d50	OC3Ent::Face::FxArchiveStoreFileFast::Seek	both	rtti_exact
0xa33d70	OC3Ent::Face::FxArchiveStoreFileFast::Length	both	rtti_exact
0xa33e20	OC3Ent::Face::FxArchiveStoreFileFast::Destroy	both	rtti_exact
0xa33e30	OC3Ent::Face::FxArchiveStoreFileFast::GetClassSize	both	rtti_exact
0xa33ec0	OC3Ent::Face::FxArchiveStoreFileFast::~FxArchiveStoreFileFast	both	rtti_exact
0xa33f00	OC3Ent::Face::FxArchiveStoreNull::~FxArchiveStoreNull	both	rtti_exact
0xa33f50	OC3Ent::Face::FxArchiveStoreNull::IsValid	both	rtti_exact
0xa33f60	OC3Ent::Face::FxArchiveStoreNull::OpenRead	both	rtti_exact
0xa33f70	OC3Ent::Face::FxArchiveStoreNull::OpenWrite	both	rtti_exact
0xa33f80	OC3Ent::Face::FxArchiveStoreNull::Close	both	rtti_exact
0xa33f90	OC3Ent::Face::FxArchiveStoreNull::Read	both	rtti_exact
0xa33fa0	OC3Ent::Face::FxArchiveStoreNull::Write	both	rtti_exact
0xa33fb0	OC3Ent::Face::FxArchiveStoreNull::Tell	both	rtti_exact
0xa33fc0	OC3Ent::Face::FxArchiveStoreNull::Seek	both	rtti_exact
0xa33fd0	OC3Ent::Face::FxArchiveStoreNull::Length	both	rtti_exact
0xa33ff0	OC3Ent::Face::FxArchiveStoreNull::Destroy	both	rtti_exact
0xa34000	OC3Ent::Face::FxArchiveStoreNull::GetClassSize	both	rtti_exact
0xa34010	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::IsValid	both	rtti_exact
0xa34030	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::OpenRead	both	rtti_exact
0xa34050	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::OpenWrite	both	rtti_exact
0xa34060	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::Close	both	rtti_exact
0xa34070	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::Read	both	rtti_exact
0xa340b0	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::Write	both	rtti_exact
0xa340c0	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::Tell	both	rtti_exact
0xa340d0	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::Seek	both	rtti_exact
0xa340e0	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::Length	both	rtti_exact
0xa34160	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::Destroy	both	rtti_exact
0xa34170	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::GetClassSize	both	rtti_exact
0xa341d0	OC3Ent::Face::FxArchiveStoreMemoryNoCopy::~FxArchiveStoreMemoryNoCopy	both	rtti_exact
0xa34200	OC3Ent::Face::FxArchiveStoreMemory::IsValid	both	rtti_exact
0xa34220	OC3Ent::Face::FxArchiveStoreMemory::OpenRead	both	rtti_exact
0xa34240	OC3Ent::Face::FxArchiveStoreMemory::OpenWrite	both	rtti_exact
0xa34270	OC3Ent::Face::FxArchiveStoreMemory::Close	both	rtti_exact
0xa342a0	OC3Ent::Face::FxArchiveStoreMemory::Read	both	rtti_exact
0xa342e0	OC3Ent::Face::FxArchiveStoreMemory::Tell	both	rtti_exact
0xa342f0	OC3Ent::Face::FxArchiveStoreMemory::Seek	both	rtti_exact
0xa34300	OC3Ent::Face::FxArchiveStoreMemory::Length	both	rtti_exact
0xa34430	OC3Ent::Face::FxArchiveStoreMemory::Destroy	both	rtti_exact
0xa34440	OC3Ent::Face::FxArchiveStoreMemory::GetClassSize	both	rtti_exact
0xa344e0	OC3Ent::Face::FxArchiveStoreMemory::Write	both	rtti_exact
0xa34570	OC3Ent::Face::FxArchiveStoreMemory::~FxArchiveStoreMemory	both	rtti_exact
0xa34940	OC3Ent::Face::FxBone::GetClassDesc	both	rtti_exact
0xa34960	OC3Ent::Face::FxBone::GetCurrentVersion	both	rtti_exact
0xa34980	FxBone::`vector deleting dtor'	both	rtti_exact
0xa36ef0	OC3Ent::Face::FxMasterBoneList::~FxMasterBoneList	both	rtti_exact
0xa371b0	OC3Ent::Face::FxObject::GetClassDesc	both	rtti_exact
0xa371d0	OC3Ent::Face::FxObject::GetCurrentVersion	both	rtti_exact
0xa371f0	OC3Ent::Face::FxObject::~FxObject	both	rtti_exact
0xa3a270	OC3Ent::Face::FxFaceGraph::Serialize	both	rtti_exact
0xa3a8c0	OC3Ent::Face::FxFaceGraph::GetClassDesc	both	rtti_exact
0xa3a8e0	OC3Ent::Face::FxFaceGraph::GetCurrentVersion	both	rtti_exact
0xa3aa60	OC3Ent::Face::FxFaceGraph::~FxFaceGraph	both	rtti_exact
0xa3c160	OC3Ent::Face::FxPhonemeMap::~FxPhonemeMap	both	rtti_exact
0xa3d5b0	OC3Ent::Face::FxPhonemeMap::Serialize	both	rtti_exact
0xa3da40	OC3Ent::Face::FxPhonemeMap::GetClassDesc	both	rtti_exact
0xa3da60	OC3Ent::Face::FxPhonemeMap::GetCurrentVersion	both	rtti_exact
0xa3daa0	OC3Ent::Face::FxObject::Serialize	both	rtti_exact
0xa3e000	OC3Ent::Face::FxFaceGraphNodeLink::Serialize	both	rtti_exact
0xa3e110	OC3Ent::Face::FxFaceGraphNodeLink::~FxFaceGraphNodeLink	both	rtti_exact
0xa3e2c0	OC3Ent::Face::FxFaceGraphNodeLink::GetClassDesc	both	rtti_exact
0xa3e2e0	OC3Ent::Face::FxFaceGraphNodeLink::GetCurrentVersion	both	rtti_exact
0xa3ef00	OC3Ent::Face::FxFaceGraphNodeUserProperty::~FxFaceGraphNodeUserProperty	both	rtti_exact
0xa3ef60	OC3Ent::Face::FxFaceGraphNodeUserProperty::Serialize	both	rtti_exact
0xa3f0c0	OC3Ent::Face::FxFaceGraphNodeUserProperty::GetClassDesc	both	rtti_exact
0xa3f0e0	OC3Ent::Face::FxFaceGraphNodeUserProperty::GetCurrentVersion	both	rtti_exact
0xa3f4d0	OC3Ent::Face::FxFaceGraphNode::CopyData	both	rtti_exact
0xa3f8b0	OC3Ent::Face::FxFaceGraphNode::GetClassDesc	both	rtti_exact
0xa3f8d0	OC3Ent::Face::FxFaceGraphNode::GetCurrentVersion	both	rtti_exact
0xa3f8f0	OC3Ent::Face::FxFaceGraphNode::AddInputLink	both	rtti_exact
0xa3f9e0	OC3Ent::Face::FxFaceGraphNode::Serialize	both	rtti_exact
0xa3fba0	OC3Ent::Face::FxBone::Serialize	both	rtti_exact
0xa407f0	OC3Ent::Face::FxBonePoseNode::~FxBonePoseNode	both	rtti_exact
0xa40810	OC3Ent::Face::FxBonePoseNode::Clone	both	rtti_exact
0xa408b0	OC3Ent::Face::FxBonePoseNode::Serialize	both	rtti_exact
0xa40970	OC3Ent::Face::FxBonePoseNode::GetClassDesc	both	rtti_exact
0xa40990	OC3Ent::Face::FxBonePoseNode::GetCurrentVersion	both	rtti_exact
0xa409b0	OC3Ent::Face::FxBonePoseNode::CopyData	both	rtti_exact
0xa40a40	OC3Ent::Face::FxCombinerNode::Clone	both	rtti_exact
0xa40ac0	OC3Ent::Face::FxCombinerNode::CopyData	both	rtti_exact
0xa40ae0	OC3Ent::Face::FxCombinerNode::Serialize	both	rtti_exact
0xa40b90	OC3Ent::Face::FxCombinerNode::~FxCombinerNode	both	rtti_exact
0xa40bc0	OC3Ent::Face::FxCombinerNode::GetClassDesc	both	rtti_exact
0xa40be0	OC3Ent::Face::FxCombinerNode::GetCurrentVersion	both	rtti_exact
0xa40c00	OC3Ent::Face::FxGenericTargetNode::CopyData	both	rtti_exact
0xa40c20	OC3Ent::Face::FxGenericTargetNode::Serialize	both	rtti_exact
0xa40d00	OC3Ent::Face::FxGenericTargetNode::Clone	both	rtti_exact
0xa40d80	OC3Ent::Face::FxGenericTargetNode::~FxGenericTargetNode	both	rtti_exact
0xa40db0	OC3Ent::Face::FxGenericTargetNode::GetClassDesc	both	rtti_exact
0xa40dd0	OC3Ent::Face::FxGenericTargetNode::GetCurrentVersion	both	rtti_exact
0xa40e20	OC3Ent::Face::FxDeltaNode::Clone	both	rtti_exact
0xa40ea0	OC3Ent::Face::FxDeltaNode::CopyData	both	rtti_exact
0xa40ec0	OC3Ent::Face::FxDeltaNode::Serialize	both	rtti_exact
0xa40f70	OC3Ent::Face::FxDeltaNode::~FxDeltaNode	both	rtti_exact
0xa40fa0	OC3Ent::Face::FxDeltaNode::AddInputLink	both	rtti_exact
0xa41000	OC3Ent::Face::FxDeltaNode::GetClassDesc	both	rtti_exact
0xa41020	OC3Ent::Face::FxDeltaNode::GetCurrentVersion	both	rtti_exact
0xa41070	OC3Ent::Face::FxRefObject::Serialize	both	rtti_exact
0xa41190	OC3Ent::Face::FxRefObject::~FxRefObject	both	rtti_exact
0xa411c0	OC3Ent::Face::FxRefObject::GetClassDesc	both	rtti_exact
0xa411e0	OC3Ent::Face::FxRefObject::GetCurrentVersion	both	rtti_exact
0xa41210	OC3Ent::Face::FxMorphTargetNode::CopyData	both	rtti_exact
0xa41220	OC3Ent::Face::FxMorphTargetNode::Serialize	both	rtti_exact
0xa41240	OC3Ent::Face::FxMorphTargetNode::~FxMorphTargetNode	both	rtti_exact
0xa41360	OC3Ent::Face::FxMorphTargetNode::Clone	both	rtti_exact
0xa41460	OC3Ent::Face::FxMorphTargetNode::GetClassDesc	both	rtti_exact
0xa41480	OC3Ent::Face::FxMorphTargetNode::GetCurrentVersion	both	rtti_exact
0xa414d0	OC3Ent::Face::FxCurrentTimeNode::Clone	both	rtti_exact
0xa41550	OC3Ent::Face::FxCurrentTimeNode::CopyData	both	rtti_exact
0xa41570	OC3Ent::Face::FxCurrentTimeNode::AddInputLink	both	rtti_exact
0xa41580	OC3Ent::Face::FxCurrentTimeNode::Serialize	both	rtti_exact
0xa41630	OC3Ent::Face::FxCurrentTimeNode::~FxCurrentTimeNode	both	rtti_exact
0xa41660	OC3Ent::Face::FxCurrentTimeNode::GetClassDesc	both	rtti_exact
0xa41680	OC3Ent::Face::FxCurrentTimeNode::GetCurrentVersion	both	rtti_exact
0xa42a90	hkThreadMemory::setStackArea	both	rtti_exact
0xa42d70	hkThreadMemory::releaseCachedMemory	both	rtti_exact
0xa42e90	hkThreadMemory::onStackOverflow	both	rtti_exact
0xa42f60	hkThreadMemory::onStackUnderflow	both	rtti_exact
0xa43040	hkThreadMemory::alignedAllocate	both	rtti_exact
0xa43090	hkThreadMemory::alignedDeallocate	both	rtti_exact
0xa43140	hkThreadMemory::`vector deleting dtor'	both	rtti_exact
0xa44a70	hkReferencedObject::calcStatistics	both-conflict(base-preferred)	rtti_exact
0xa44a80	hkClassNameRegistry::registerClass	both-conflict(base-preferred)	rtti_exact
0xa66dc0	hkaSkeletonMapperUtils::createMapping	both	assert
0xa803b0	TthkpShapeCollection::getAabb	both	assert
0xa805c0	TthkpShapeCollection::getMaximumProjection	both	assert
0xa8f410	hkHeightFieldRayForwardingCollector::~hkHeightFieldRayForwardingCollector	both	rtti_exact
0xa8f4a0	hkHeightFieldRayForwardingCollector::addRayHit	both	rtti_exact
0xaaae00	TthkpAabbPhantom::linearCast	both	assert
0xab4090	LthkpWorld::getClosestPoints	both	assert
0xab4270	LthkpWorld::getPenetrations	both	assert
0xabd260	WSWaterAction::clone	both	rtti_exact
0xabd340	hkAction::getPhantoms	both-conflict(base-preferred)	rtti_exact
0xb53530	hkProcessContext::setOwner	both	rtti_exact
0xb535b0	hkProcessContext::`vector deleting dtor'	both	rtti_exact
0xb55340	hkProcess::isOk	both	rtti_exact
0xb55a70	TthkpVehicleViewer::step	both	assert
0xb58e30	hkProcess::init	both	rtti_exact
0xb60810	hkProcess::getConsumableCommands	both	rtti_exact
0xb60830	hkProcess::consumeCommand	both	rtti_exact
0xb60840	hkProcess::step	both	rtti_exact
0xb60850	hkProcess::`vector deleting dtor'	both	rtti_exact
0xb63f20	TthkpContactPointViewer::drawAllContactPointsInIsland	both	assert
0xb8c350	GAcquireInterface::CanAcquire	both	rtti_exact
0xb8c360	GAcquireInterface::TryAcquire	both	rtti_exact
0xb8c370	GAcquireInterface::TryAcquireCommit	both	rtti_exact
0xb8c380	GAcquireInterface::TryAcquireCancel	both	rtti_exact
0xb95de0	GFxURLBuilder::BuildURL	both	rtti_exact
0xb96010	GFxImageCreator::CreateImage	both	rtti_exact
0xc0df50	WSHavokManager::WSHAVOK_DEFERRED_CREATION	single-A	assert-string
0xc328f0	Sprite::ReplaceDisplayObject	single-A	assert-string
0xc3c1f0	GFxSprite::AddDisplayObject	single-A	assert-string
0xc51260	GFxButtonCharacterDef::Read	single-A	assert-string
0xd08910	CAkObject::`scalar deleting dtor'	both	rtti_exact
0xd19600	AK::BankManager	both	assert
0xd284f0	AK::EventManager	both	assert
0xd6db00	AK::IOThread	both	assert
0xd6e0e0	CAkMusicRenderer::`scalar deleting dtor'	both	rtti_exact
0xd6fdc0	CAkTimeSequencedItem::GetNextBucket	both	rtti_exact
0xd6ff30	CAkSegmentBucket::DestroySegmentChainItem	both	rtti_exact
0xd6ff80	CAkBranchItem::CanUnlink	both	rtti_exact
0xd6ffb0	CAkBranchItem::ExecuteImminentActions	both	rtti_exact
0xd704e0	CAkTimeSequencedItem::`vector deleting dtor'	both	rtti_exact
0xd707a0	CAkSegmentBucket::CanUnlink	both	rtti_exact
0xd70950	CAkBranchItem::GetNextBucket	both	rtti_exact
0xd70b40	CAkMusicNode::CAkStingers::~CAkStingers	both	rtti_exact
0xd70fb0	CAkSegmentBucket::ExecuteImminentActions	both	rtti_exact
0xd714c0	CAkSegmentBucket::`scalar deleting dtor'	both	rtti_exact
0xd71620	CAkBranchItem::`vector deleting dtor'	both	rtti_exact
0xd72a80	CAkChildCtx::`vector deleting dtor'	both	rtti_exact
0xd77910	CAkRSNode::IsSegment	both	rtti_exact
0xd77940	CAkRSNode::`vector deleting dtor'	both	rtti_exact
0xd779d0	CAkRSSegment::IsSegment	both	rtti_exact
0xd779f0	CAkRSSegment::`scalar deleting dtor'	both	rtti_exact
0xd77c40	CAkRSSub::`vector deleting dtor'	both	rtti_exact
0xd78710	CAkContextualMusicSequencer::~CAkContextualMusicSequencer	both	rtti_exact
0xd78f60	CAkPendingSwitchTransition::CanUnlink	both	rtti_exact
0xd79410	CAkPendingSwitchTransition::~CAkPendingSwitchTransition	both	rtti_exact
0xd79ec0	CAkPendingSwitchTransition::DestroySegmentChainItem	both	rtti_exact
0xdd52d0	PblTimer::`vector deleting dtor'	both	rtti_exact
0xded770	OdinTexture::Finalize	both	rtti_exact
0xded9d0	?$PblAssetT@VOdinTexture@@::`scalar deleting dtor'	both	rtti_exact
0xdeedf0	OdinTexture::GetTotalSize	both	rtti_exact
0xdeee00	OdinTexture::GetBaseSize	both	rtti_exact
0xdeee10	OdinTexture::GetMipSize	both	rtti_exact
0xdeee20	OdinTexture::IsInDynamicHeap	both	rtti_exact
0xdeee30	OdinTexture::`scalar deleting dtor'	both	rtti_exact
0xe0b8a0	?$PblAssetT@VOdinMesh@@::`vector deleting dtor'	both	rtti_exact
0xe0c460	OdinMesh::IsFullyLoaded	both	rtti_exact
0xe0c470	OdinMesh::Release	both	rtti_exact
0xe0cab0	OdinMesh::PreRelease	both	rtti_exact
0xe0d210	OdinShadow::IsInstance	both	rtti_exact
0xe0d360	OdinMesh::ReInstance	both	rtti_exact
0xe0d370	OdinMesh::GetRoot	both	rtti_exact
0xe0d380	OdinMesh::IsInstance	both	rtti_exact
0xe0d390	OdinMesh::GetMeshInstance	both	rtti_exact
0xe0d610	OdinMesh::`vector deleting dtor'	both	rtti_exact
0xe101c0	OdinBucket::Setup	both	rtti_exact
0xe10250	OdinBucket::Flush	both	rtti_exact
0xe11de0	OdinBucket::`scalar deleting dtor'	both	rtti_exact
0xe143d0	OdinMeshInstance::PreRelease	both	rtti_exact
0xe14420	OdinMeshInstance::Release	both	rtti_exact
0xe14ba0	OdinMeshInstance::RemoveHighResSegments	both	rtti_exact
0xe14bb0	OdinMeshInstance::IsInstance	both	rtti_exact
0xe14bc0	OdinMeshInstance::GetMeshInstance	both	rtti_exact
0xe14bd0	OdinMeshInstance::IsFullyLoaded	both	rtti_exact
0xe14be0	OdinMeshInstance::GetRoot	both	rtti_exact
0xe14bf0	OdinMeshInstance::ReInstance	both	rtti_exact
0xe14c10	OdinMeshInstance::`scalar deleting dtor'	both	rtti_exact
0xe193d0	OdinShader::`scalar deleting dtor'	both	rtti_exact
0xe1a690	OdinOcclusionQuery::GetQueryState	both	rtti_exact
0xe20650	?$PblAssetT@VOdinFont@@::`scalar deleting dtor'	both	rtti_exact
0xe20ae0	OdinFont::`scalar deleting dtor'	both	rtti_exact
0xe2ab90	OdinSoftwareZBuffer::Lock	both	rtti_exact
0xe2aba0	OdinSoftwareZBuffer::Unlock	both	rtti_exact
0xe2abb0	OdinSoftwareZBuffer::`scalar deleting dtor'	both	rtti_exact
0xe2acc0	OdinOcclusionQuery::`vector deleting dtor'	both	rtti_exact
0xe2af00	PclKeyboard::Update	both	rtti_exact
0xe2b480	PclAnimation::`vector deleting dtor'	both	rtti_exact
0xe2c070	PclAnimInterval::`vector deleting dtor'	both	rtti_exact
0xe3b400	PclAnimator::~PclAnimator	both	assert
0xe3de50	PclAnimationUserData::`vector deleting dtor'	both	rtti_exact
0xe44a7c	type_info::`vector deleting dtor'	both	rtti_exact
0xe4574a	_purecall	both-reconciled	stub
0xe74e18	charNode::length	both	rtti_exact
0xe74e1c	charNode::getLastChar	both	rtti_exact
0xe74e20	charNode::getString	both	rtti_exact
0xe74e3b	pcharNode::length	both	rtti_exact
0xe74e93	DNameStatusNode::length	both	rtti_exact
0xe74e97	DNameStatusNode::getLastChar	both	rtti_exact
0xe7533f	pcharNode::getLastChar	both	rtti_exact
0xe75351	pcharNode::getString	both	rtti_exact
0xe75382	pDNameNode::length	both	rtti_exact
